date,price,sma,multiple,percentile,volAdjPercentile
2023-11-26,37677.33,26348.87550799087,1.4299408195792802,68.45084920226454,62.37776634071024
2023-11-27,37267.86,26406.73267884323,1.4113013560646774,66.75244467318579,61.528564076170866
2023-11-28,37230.55,26463.574661339426,1.4068603072043715,66.39217704580545,61.45136387030365
2023-11-29,38015.87,26520.991219558608,1.4334257423886163,68.93978383942357,63.02110138960371
2023-11-30,37796.73,26580.331889269415,1.4219809277572903,67.65311374163664,62.76376737004632
2023-12-01,38205.58,26637.94402968037,1.434254260751244,69.04271744724653,63.30416881111683
2023-12-02,38777.79,26695.803757610356,1.4525798310176912,70.27792074112197,64.23057128152342
2023-12-03,39493.46,26755.610837138516,1.4760812524876492,71.46165723108595,65.38857436953165
2023-12-04,40989.09,26817.256729452067,1.5284593946216292,74.39526505404015,67.52444673185795
2023-12-05,41983.46,26883.02584988586,1.5617087850647269,76.27380339680906,68.7596500257334
2023-12-06,43887.27,26950.912486111127,1.6284150612033048,80.49408131755018,71.04992279979413
2023-12-07,43686.56,27024.601986491638,1.616547705500723,79.38754503345342,70.71538857436953
2023-12-08,43471.82,27097.94261624811,1.6042479447843399,78.79567678847144,70.38085434894494
2023-12-09,44097.66,27170.872920662117,1.62297532283057,79.9022130725682,71.41019042717447
2023-12-10,43847.14,27244.54400133183,1.6093916005947597,79.13021101389603,71.02418939783838
2023-12-11,42522.72,27317.676908485555,1.556600837342483,75.91353576942872,69.40298507462687
2023-12-12,41479.91,27387.161585045673,1.514574904379223,73.67472979927946,68.19351518270716
2023-12-13,41278.21,27454.220017313553,1.5035287218978317,72.87699433865157,67.91044776119402
2023-12-14,42826.60,27519.802831240497,1.5562103531758067,75.8363355635615,69.86618630983016
2023-12-15,42658.11,27588.22072127094,1.5462435998756594,75.27020072053526,69.73751930005146
2023-12-16,42228.84,27656.673531392706,1.5268951354487514,74.26659804426146,69.11991765311373
2023-12-17,42002.11,27725.192916856937,1.5149437217768509,73.72619660319094,68.91405043746784
2023-12-18,41312.04,27794.454733828017,1.4863411197609233,71.8991250643335,68.06484817292846
2023-12-19,42682.52,27861.811510844753,1.5319361397448534,74.57539886773031,69.94338651569737
2023-12-20,42885.18,27932.921634512946,1.5352915719950766,74.70406587750901,70.17498713329903
2023-12-21,43707.49,28004.61567180366,1.5607245421414206,76.19660319094184,71.51312403499742
2023-12-22,43813.90,28078.198156582966,1.56042422843904,76.17086978898611,71.6932578486876
2023-12-23,43711.23,28152.255099124824,1.5526724871785957,75.6304683479156,71.66752444673186
2023-12-24,43722.08,28225.939933599715,1.5490034055973911,75.42460113226969,71.77045805455481
2023-12-25,43321.38,28299.63475095131,1.530810466798588,74.4981986618631,71.30725681935152
2023-12-26,42967.54,28372.226649733653,1.5144226880904093,73.623262995368,70.81832218219249
2023-12-27,42616.89,28443.817808409443,1.4982831050924157,72.59392691713845,70.27792074112197
2023-12-28,43104.87,28514.454071727563,1.5116850632007919,73.52032938754503,71.358723623263
2023-12-29,42550.39,28586.92236700914,1.4884563981292882,72.10499227997941,70.50952135872363
2023-12-30,42043.74,28658.09406031203,1.4670807038693132,71.07565620174987,69.99485331960885
2023-12-31,42394.42,28727.940104832585,1.4757209690777509,71.4359238291302,70.66392177045805
2024-01-01,42568.01,28798.70275894217,1.4781225205671278,71.59032424086465,71.20432321152856
2024-01-02,44978.70,28870.02045871386,1.5579724267135873,75.99073597529593,75.99073597529593
2024-01-03,44411.24,28947.605749809747,1.5341938080765765,74.65259907359753,75.06433350488935
2024-01-04,43178.89,29023.53325551751,1.4877199548102849,72.05352547606793,72.72259392691713
2024-01-05,43882.01,29095.8383183029,1.508188581165812,73.34019557385486,74.29233144621719
2024-01-06,43840.66,29169.9678141172,1.502938394128637,72.79979413278436,74.6268656716418
2024-01-07,44050.92,29244.036710616438,1.5063216046902235,73.13432835820896,75.47606793618117
2024-01-08,44273.19,29318.333148972604,1.5100853988047074,73.41739577972209,76.19660319094184
2024-01-09,46787.36,29393.22418778539,1.5917736726585296,77.94647452393207,80.18528049408131
2024-01-10,45840.51,29474.334241057844,1.5552685897869758,75.75913535769429,79.1044776119403
2024-01-11,46542.66,29552.681164573827,1.5749047750140655,76.89140504374679,80.33968090581574
2024-01-12,45754.97,29632.4450410959,1.5440835934654307,75.14153371075656,79.41327843540917
2024-01-13,42923.65,29708.28529604262,1.444837703243755,69.8919197117859,74.31806484817292
2024-01-14,42846.90,29774.034881278545,1.439069362272776,69.50591868244982,74.34379825012867
2024-01-15,42519.37,29835.113406773224,1.42514513308382,68.0905815748842,73.72619660319094
2024-01-16,42818.81,29894.658762557094,1.4323230802638416,68.81111682964487,74.60113226968605
2024-01-17,42830.02,29954.525552891944,1.4298346795317356,68.4251158003088,74.72979927946474
2024-01-18,42525.33,30013.835410197884,1.416857522240336,67.13844570252188,74.03499742665981
2024-01-19,41143.83,30072.18503348556,1.3681688589478753,62.22336592897582,70.94698919197117
2024-01-20,41590.53,30127.926776255725,1.3804644064766414,63.89603705609882,72.0277920741122
2024-01-21,41682.24,30184.129611111126,1.3809323018540711,63.92177045805455,72.31085949562532
2024-01-22,41070.95,30236.16475570778,1.3583386557362827,60.65362840967576,70.99845599588267
2024-01-23,39524.91,30285.926350076123,1.3050587273814942,53.78281008749357,67.8847143592383
2024-01-24,39796.84,30331.818216514475,1.3120491663730114,54.40041173443129,68.39938239835305
2024-01-25,39924.45,30377.917464992403,1.3142588157776909,54.83787956767885,68.73391662377767
2024-01-26,40487.38,30425.16326788434,1.3307202624853935,56.76788471435924,69.91765311374164
2024-01-27,41804.20,30472.89070319636,1.371848847789655,62.583633556356155,72.77406073082861
2024-01-28,42274.61,30524.461528919346,1.3849419165002599,64.23057128152342,74.08646423057128
2024-01-29,42204.05,30577.112404109605,1.380249806275035,63.8188368502316,73.85486361296964
2024-01-30,43346.23,30628.963941400314,1.4152039208391651,67.06124549665465,76.81420483787956
2024-01-31,43041.84,30683.356939878242,1.4027749030164083,66.10910962429233,76.22233659289758
2024-02-01,42377.46,30738.541095129385,1.3786424285165335,63.612969634585696,74.24086464230571
2024-02-02,43039.41,30791.446753424672,1.3977716427476472,65.51724137931035,76.2995367987648
2024-02-03,43091.19,30844.18414497718,1.397060353517982,65.44004117344313,76.35100360267627
2024-02-04,42942.88,30897.743747336386,1.3898388302699205,64.77097272259392,76.06793618116315
2024-02-05,42785.94,30951.325337899554,1.3823620485682113,63.973237261966034,75.6304683479156
2024-02-06,42788.63,31004.707807458148,1.3800687764060753,63.793103448275865,75.68193515182708
2024-02-07,43066.81,31059.184300989346,1.386604750551293,64.43643849716932,76.376737004632
2024-02-08,44615.15,31114.34102853882,1.433909436851005,68.99125064333505,79.51621204323212
2024-02-09,46339.39,31173.13076788433,1.4865169573452175,71.92485846628924,82.57848687596501
2024-02-10,47307.81,31237.801386225274,1.5144410594991107,73.64899639732373,84.35409161091097
2024-02-11,48060.43,31307.581977929985,1.5351051572566468,74.67833247555326,85.28049408131754
2024-02-12,48411.25,31379.84244025876,1.5427499165338814,75.09006690684508,85.87236232629954
2024-02-13,49744.64,31452.64912214612,1.5815724853973834,77.20020586721564,87.67370046320123
2024-02-14,50380.31,31529.373735920854,1.597884950951567,78.25527534740093,88.47143592382913
2024-02-15,52076.70,31607.68077359209,1.647596234800084,81.49768399382398,90.34997426659804
2024-02-16,52018.61,31689.13940372908,1.6415280906580443,81.13741636644365,90.16984045290788
2024-02-17,51710.76,31764.50786263318,1.6279413856518585,80.4426145136387,89.7838394235718
2024-02-18,51673.22,31840.465842085236,1.6228788768581768,79.87647967061245,89.70663921770458
2024-02-19,52143.70,31914.606553652964,1.6338505857325918,80.7771487390633,89.9897066392177
2024-02-20,51840.69,31989.85888812785,1.620535199683246,79.67061245496654,89.65517241379311
2024-02-21,51650.06,32064.492295662094,1.6108179492119952,79.15594441585178,89.3206381883685
2024-02-22,51498.39,32138.12944748858,1.6024078302977305,78.53834276891405,88.96037056098817
2024-02-23,51202.66,32213.114278158286,1.5894973266367836,77.74060730828616,88.60010293360783
2024-02-24,51023.94,32287.295094368324,1.5803100678105364,77.12300566134843,88.23983530622749
2024-02-25,51594.42,32361.88512290714,1.5942960093210012,78.1008749356665,88.83170355120947
2024-02-26,51751.56,32440.006452815822,1.5953004087970362,78.15234173957796,89.01183736489963
2024-02-27,55991.19,32518.354702435307,1.721833389211899,84.09675759135358,92.56304683479156
2024-02-28,58462.16,32607.405762176557,1.792910420284292,85.28049408131754,94.69891919711786
2024-02-29,62022.37,32703.451083523585,1.896508498698302,86.92743180648482,96.37159032424087
2024-03-01,61664.75,32808.892344939115,1.8795134627769023,86.59289758106021,96.08852290272773
2024-03-02,62142.26,32913.61093131658,1.8880414107812054,86.77303139475039,96.16572310859496
2024-03-03,62047.50,33021.77980688735,1.8789872363220261,86.56716417910447,95.98558929490478
2024-03-04,64404.81,33130.56036815067,1.9439697645682759,88.00823468862585,96.96345856922285
2024-03-05,67152.07,33245.663581621,2.019874456763437,88.93463715903242,97.68399382398353
2024-03-06,65211.46,33368.2156687595,1.9542987598540753,88.21410190427174,96.9377251672671
2024-03-07,66665.28,33485.52609874428,1.9908685429928357,88.67730313947504,97.27225939269172
2024-03-08,67514.26,33607.66652682646,2.0088944735768552,88.78023674729799,97.40092640247042
2024-03-09,68464.80,33733.13527492388,2.02960097271365,89.01183736489963,97.60679361811631
2024-03-10,69265.04,33865.732645547934,2.0452840774169925,89.16623777663408,97.73546062789501
2024-03-11,70462.93,33999.96752949009,2.0724409906501373,89.34637159032424,97.88986103962944
2024-03-12,71867.20,34136.50562499999,2.1052887538745826,89.50077200205867,98.09572825527535
2024-03-13,72397.41,34271.34736206239,2.1124764203051667,89.62943901183736,98.04426145136387
2024-03-14,72531.16,34401.72467180364,2.108358140237313,89.5779722079259,97.91559444158517
2024-03-15,68977.94,34532.688535958885,1.9974680595541927,88.72876994338652,96.8605249613999
2024-03-16,68569.92,34654.1697688356,1.9786918592629466,88.57436953165208,96.44879053010807
2024-03-17,66686.04,34770.8539906773,1.9178718983399072,87.49356664951107,95.65105506948018
2024-03-18,67867.42,34878.495514649905,1.9458243053244497,88.05970149253731,95.88265568708184
2024-03-19,65050.11,34989.49348078384,1.8591326694223815,86.28409675759136,93.90118373648997
2024-03-20,63140.40,35091.11170376711,1.7993275137817741,85.3834276891405,92.125579001544
2024-03-21,66974.18,35187.40634227548,1.9033564180028562,87.1847658260422,94.90478641276377
2024-03-22,65008.72,35293.52677796802,1.8419446721797386,86.05249613998971,92.89758106021615
2024-03-23,64300.97,35395.8248449391,1.8166258427533903,85.69222851260938,92.15131240349974
2024-03-24,64908.56,35494.94260749618,1.8286706095314347,85.79516212043232,92.35717961914564
2024-03-25,67716.28,35597.34373382799,1.90228476676679,87.15903242408646,94.0555841482244
2024-03-26,70418.97,35707.061446917796,1.9721301242462315,88.49716932578487,95.52238805970148
2024-03-27,69897.17,35824.10191305174,1.9511212157509044,88.16263510036026,95.11065362840968
2024-03-28,70117.33,35941.59908580668,1.9508684375061456,88.13690169840453,94.7246525990736
2024-03-29,70224.31,36057.24478786148,1.9475783036681045,88.08543489449305,94.49305198147195
2024-03-30,69985.27,36171.70808694824,1.9348068930187334,87.75090066906846,93.84971693257849
2024-03-31,70242.23,36286.35864821156,1.935774993997819,87.82810087493567,93.72104992279979
2024-04-01,69926.05,36400.81842180364,1.9210021948695661,87.54503345342253,93.15491507977355
2024-04-02,67034.42,36514.675550799075,1.835821441499529,85.97529593412249,91.19917653113741
2024-04-03,66020.55,36621.494525304406,1.802781536429333,85.43489449305198,90.71024189397838
2024-04-04,66587.78,36725.63174562404,1.8131145825736905,85.58929490478641,90.78744209984559
2024-04-05,67557.06,36830.36006944444,1.8342763283201304,85.92382913021102,90.91610910962429
2024-04-06,67915.99,36938.60659341705,1.8386179953430912,86.00102933607823,90.94184251158003
2024-04-07,69306.00,37048.04201959665,1.8707062798204432,86.41276376737005,91.40504374678332
2024-04-08,70678.35,37161.179746004564,1.9019402941987589,87.10756562017498,91.8682449819866
2024-04-09,70576.05,37278.16563261035,1.8932275449267604,86.87596500257334,91.71384457025219
2024-04-10,68997.94,37393.6100466134,1.8451798960835792,86.12969634585693,90.83890890375707
2024-04-11,70435.11,37500.45593702436,1.8782466636748043,86.54143077714875,91.22490993309316
2024-04-12,70036.40,37611.034525304414,1.862123677282707,86.30983015954709,90.89037570766855
2024-04-13,67199.80,37720.24459189498,1.7815313038085945,85.10036026762738,89.21770458054554
2024-04-14,63999.42,37820.54198344749,1.6921868265313753,83.19608852290273,86.59289758106021
2024-04-15,65233.40,37912.54605878996,1.720628271969796,84.0452907874421,87.31343283582089
2024-04-16,62955.53,38008.16166571537,1.6563686044103634,82.01235203293875,85.15182707153886
2024-04-17,62897.07,38098.836718987826,1.650892232616758,81.80648481729284,84.94595985589295
2024-04-18,62059.51,38189.46963565449,1.6250425883210813,80.1080802882141,84.14822439526506
2024-04-19,63675.75,38277.89518359969,1.6635123323532832,82.34688625836336,85.20329387545034
2024-04-20,64096.34,38373.40395833333,1.6703324633568695,82.55275347400926,85.43489449305198
2024-04-21,64963.17,38472.021486872145,1.6885820595610046,83.11888831703551,86.00102933607823
2024-04-22,65728.50,38575.058187785384,1.7039117741148582,83.60782295419455,86.67009778692744
2024-04-23,66548.95,38679.47787005327,1.7205235013259697,84.01955738548637,87.03036541430778
2024-04-24,66094.63,38786.42892408675,1.704065890802082,83.65928975810603,86.56716417910447
2024-04-25,64091.67,38892.42174942922,1.6479217410021976,81.54915079773546,84.76582604220278
2024-04-26,64272.13,38989.03845414763,1.6484665318326868,81.60061760164695,84.71435923829131
2024-04-27,63159.76,39085.86256373667,1.615923501391209,79.36181163149769,83.42768914050438
2024-04-28,63639.54,39178.42101693302,1.624351840271271,80.08234688625836,83.73648996397324
2024-04-29,62753.09,39272.411258561624,1.59789254197818,78.28100874935666,82.42408646423057
2024-04-30,62296.70,39363.97708999237,1.582581433861098,77.22593926917139,81.62635100360268
2024-05-01,58687.71,39456.10040239724,1.4874178400895186,72.0277920741122,77.35460627895007
2024-05-02,58105.37,39539.784614726006,1.4695418982441406,71.28152341739577,76.45393721049922
2024-05-03,60036.77,39620.78176274731,1.5152849323018551,73.80339680905816,78.74420998455996
2024-05-04,63258.55,39705.81805460424,1.593180946197439,78.02367472979927,82.2439526505404
2024-05-05,63765.05,39799.21966229069,1.6021682428550221,78.48687596500258,82.60422027792073
2024-05-06,63984.13,39893.74686738963,1.6038636175076668,78.74420998455996,82.70715388574371
2024-05-07,63571.68,39989.79767408674,1.5896975833767844,77.7663407102419,82.06381883685023
2024-05-08,62497.20,40086.82039478689,1.559045988489156,76.06793618116315,80.80288214101904
2024-05-09,61533.18,40182.414766933005,1.531345924336294,74.52393206381883,79.4390118373649
2024-05-10,62420.28,40275.012411529664,1.5498512707794327,75.5018013381369,80.28821410190427
2024-05-11,60871.71,40370.93430079907,1.5078102104572704,73.26299536798764,78.35820895522389
2024-05-12,61076.78,40464.94591419329,1.5093749666292255,73.3659289758106,78.46114256304683
2024-05-13,62048.50,40558.86814783104,1.5298380217355563,74.44673185795162,79.46474523932064
2024-05-14,62132.62,40655.236258561636,1.528280945694469,74.3695316520844,79.36181163149769
2024-05-15,62829.65,40750.76099600456,1.5418031772201257,74.98713329902213,79.87647967061245
2024-05-16,65923.99,40848.57886700912,1.6138624483027673,79.28461142563047,83.32475553268142
2024-05-17,66012.09,40955.36065163621,1.6118058256252128,79.20741121976326,83.24755532681421
2024-05-18,66948.09,41061.57700247336,1.6304315750618639,80.62274832732888,84.01955738548637
2024-05-19,66977.44,41171.39356830288,1.6267955605307103,80.28821410190427,83.83942357179619
2024-05-20,67031.74,41281.17590277777,1.6237845951352743,80.03088008234688,83.76222336592897
2024-05-21,70608.30,41390.7706097793,1.705894690848082,83.76222336592897,86.515697375193
2024-05-22,69916.28,41510.78492675037,1.6842919921235575,82.96448790530107,85.6407617086979
2024-05-23,69027.08,41627.855902777774,1.658194522439548,82.08955223880598,84.86875965002574
2024-05-24,67709.26,41743.65909531963,1.6220250258275495,79.79927946474524,83.68502316006176
2024-05-25,68911.90,41857.15853025114,1.6463587526074264,81.47195059186825,84.61142563046835
2024-05-26,69053.37,41973.264584284625,1.6451750924873012,81.36901698404529,84.53422542460113
2024-05-27,68957.69,42089.23588565449,1.6383687689335442,80.95728255275347,84.25115800308801
2024-05-28,68398.42,42203.79168474125,1.6206700417882767,79.72207925887803,83.63355635615028
2024-05-29,68057.41,42314.73984113394,1.6083617993783068,79.05301080802883,83.0416881111683
2024-05-30,68022.82,42425.07677416286,1.6033636276511423,78.61554297478126,82.81008749356666
2024-05-31,68105.25,42536.59050703957,1.6010978860098786,78.46114256304683,82.73288728769943
2024-06-01,67636.61,42649.33553367579,1.585877139787895,77.43180648481729,82.0380854348945
2024-06-02,67775.48,42760.62686548705,1.5849972430864288,77.38033968090582,81.98661863098302
2024-06-03,68737.86,42871.82266647639,1.6033342376381092,78.58980957282553,82.86155429747812
2024-06-04,69368.04,42985.78887652207,1.6137434702053,79.25887802367473,83.40195573854864
2024-06-05,70939.75,43102.66645262556,1.645832052594017,81.42048378795677,84.68862583633556
2024-06-06,71073.90,43226.12008466514,1.6442350423697414,81.31755018013381,84.66289243437983
2024-06-07,70855.54,43347.386953006084,1.6345976490433358,80.82861554297477,84.19969119917653
2024-06-08,69364.39,43469.08775209284,1.5957175477594774,78.17807514153371,82.55275347400926
2024-06-09,69401.28,43586.40841038812,1.5922688696107237,77.9722079258878,82.39835306227484
2024-06-10,69592.41,43705.46091799847,1.5923047221976903,77.99794132784355,82.44981986618632
2024-06-11,67841.28,43825.40454242769,1.5479897989530036,75.32166752444674,80.54554812146165
2024-06-12,68036.37,43940.32226312784,1.548381259480883,75.39886773031395,80.72568193515183
2024-06-13,67589.04,44055.49518169709,1.534179561460422,74.6268656716418,79.9022130725682
2024-06-14,66615.93,44169.603901255694,1.5081849521079955,73.31446217189912,78.79567678847144
2024-06-15,66136.83,44283.52088945966,1.4934863354344343,72.25939269171384,78.17807514153371
2024-06-16,66316.19,44394.493292427695,1.4937931254685661,72.28512609366959,78.33247555326814
2024-06-17,66171.83,44503.72702340182,1.4868828343968143,71.97632527020073,78.04940813175502
2024-06-18,65450.37,44612.33259798325,1.467091492410999,71.10138960370561,76.968605249614
2024-06-19,65140.79,44719.15451579147,1.45666422065534,70.5609881626351,76.60833762223366
2024-06-20,65239.43,44823.74293854642,1.4554659422227092,70.4323211528564,76.58260422027791
2024-06-21,64312.84,44923.0514621385,1.4316221631852968,68.68244981986619,74.93566649511065
2024-06-22,64238.06,45016.76434646118,1.4269808139337672,68.2964487905301,74.44673185795162
2024-06-23,64278.56,45109.91331145358,1.4249321084943942,68.03911477097272,74.26659804426146
2024-06-24,62071.43,45201.98675323439,1.37320128709713,62.76376737004632,70.86978898610397
2024-06-25,60952.39,45288.085946537285,1.3458813505550276,58.85229027277406,69.32578486875965
2024-06-26,61591.19,45371.977858637736,1.3574719246978042,60.49922799794133,70.0205867215646
2024-06-27,61164.45,45457.2618445586,1.3455375815599915,58.77509006690684,69.27431806484817
2024-06-28,61336.04,45541.569873477936,1.3468143446467713,59.05815748841997,69.37725167267112
2024-06-29,60725.64,45626.44896594369,1.3309306392486402,56.845084920226455,68.4251158003088
2024-06-30,61212.88,45709.08461282344,1.339184005072529,58.106021616057646,69.01698404529078
2024-07-01,62944.63,45793.25990391933,1.3745392849141747,62.94390118373649,70.92125579001544
2024-07-02,62638.27,45882.0378186834,1.3652024585496227,61.83736489963974,70.25218733916624
2024-07-03,60879.57,45969.432506659046,1.324348990363518,56.047349459598564,68.0905815748842
2024-07-04,58579.48,46051.16111777016,1.2720522245820174,49.716932578486876,64.4879053010808
2024-07-05,56001.46,46127.678537861495,1.2140532261661208,44.827586206896555,59.10962429233144
2024-07-06,56796.54,46197.363406582954,1.2294324010831617,46.34585692228513,60.52496139989707
2024-07-07,57571.11,46270.29296328006,1.2442348968944863,47.452393206381885,62.40349974266598
2024-07-08,56237.28,46345.144974315066,1.2134448411910372,44.776119402985074,59.03242408646423
2024-07-09,57194.83,46416.26876807458,1.2322150662352123,46.60319094184251,60.78229541945446
2024-07-10,58157.60,46490.21807363014,1.2509643227432918,48.044261451363866,62.86670097786927
2024-07-11,57904.00,46565.970813356165,1.2434832379798362,47.34945959855893,62.27483273288728
2024-07-12,57427.37,46640.720029490105,1.2312711484804773,46.50025733401956,60.60216160576428
2024-07-13,58209.47,46714.35363679604,1.2460724873967384,47.632527020072054,62.45496654657746
2024-07-14,59730.42,46788.3024705099,1.2766101137466193,50.128667009778695,64.71950591868246
2024-07-15,62377.88,46868.90671137748,1.3309010929312841,56.81935151827071,68.27071538857436
2024-07-16,64066.57,46956.78088945967,1.3643731896248368,61.6829644879053,70.12352032938755
2024-07-17,65105.67,47049.50818968798,1.3837694679864085,64.07617086978898,71.38445702521874
2024-07-18,64407.78,47145.70130232116,1.366143286750987,61.99176531137416,70.20072053525476
2024-07-19,64549.41,47240.068298135484,1.3664123155736165,62.06896551724138,70.2264539372105
2024-07-20,66768.52,47334.67170757232,1.4105625950803815,66.72671127123006,72.97992794647452
2024-07-21,67075.02,47435.85463184934,1.4140151554490108,66.85537828100875,73.31446217189912
2024-07-22,67611.75,47537.701945395755,1.422276337395809,67.73031394750386,73.93206381883685
2024-07-23,66931.86,47641.00996289957,1.404921193640868,66.26351003602676,72.69686052496141
2024-07-24,66136.18,47743.356289003066,1.385243594352323,64.25630468347916,71.5645908389089
2024-07-25,64615.94,47844.65023496957,1.3505363415043057,59.62429233144621,69.53165208440556
2024-07-26,66871.99,47941.57948535009,1.3948642318903794,65.25990735975296,72.07925887802368
2024-07-27,68206.44,48044.23153824203,1.419659375667386,67.42151312403499,73.82913021101389
2024-07-28,67855.85,48150.98318207765,1.4092307724150266,66.59804426145136,73.1600617601647
2024-07-29,68739.55,48256.557830098944,1.424460196173764,67.93618116314977,74.1636644364385
2024-07-30,66555.54,48364.52744577627,1.3761230920776408,63.20123520329387,71.10138960370561
2024-07-31,66195.11,48466.524407344004,1.3657903740663033,61.888831703551205,70.30365414307771
2024-08-01,64137.05,48568.42188641555,1.3205505217176943,55.58414822439527,67.85898095728255
2024-08-02,64233.28,48663.45743055558,1.319949027974357,55.50694801852805,67.83324755532682
2024-08-03,61500.26,48759.5611615297,1.2612965153561677,48.76479670612455,63.612969634585696
2024-08-04,60244.78,48848.10325627857,1.2333085344750923,46.68039114770973,61.21976325270201
2024-08-05,54179.23,48933.6290896119,1.107198277934648,36.33556356150283,42.4601132269686
2024-08-06,55552.34,49002.51968321921,1.133662934822544,38.29130211013896,46.62892434379825
2024-08-07,56556.70,49075.16687119484,1.1524504595074054,39.42357179619146,49.97426659804426
2024-08-08,57283.08,49149.77637652208,1.1654799834027039,40.298507462686565,52.41893978383943
2024-08-09,60746.04,49225.17450627854,1.2340440987845178,46.75759135357694,61.03962943901183
2024-08-10,60677.17,49310.76857210808,1.2305055480290512,46.42305712815234,60.5506948018528
2024-08-11,60800.03,49396.48478215373,1.230857505264099,46.474523932063825,60.57642820380854
2024-08-12,58949.98,49482.514856354646,1.191329447471744,42.22851260936696,56.25321667524447
2024-08-13,59466.64,49563.50828671995,1.1998069211277216,43.129181677817805,57.59135357694287
2024-08-14,60447.90,49645.95201959666,1.2175795342796212,45.18785383427689,59.264024704065875
2024-08-15,58677.85,49731.158551179615,1.1799010986386782,41.27637673700463,54.29747812660833
2024-08-16,58145.99,49812.07420566973,1.1673072316636466,40.40144107050952,52.547606793618115
2024-08-17,59251.83,49893.325954147665,1.187570311374747,41.84251158003088,55.455481214616576
2024-08-18,59650.25,49983.159593797594,1.1934070186236132,42.4601132269686,56.48481729284611
2024-08-19,58713.33,50075.34069539577,1.1724997887890027,40.86464230571282,53.21667524446732
2024-08-20,60085.39,50164.67327340185,1.1977629175255669,42.89758106021616,57.35975295934123
2024-08-21,59532.74,50257.853876522095,1.1845459270381171,41.53371075656202,55.198147195059185
2024-08-22,60827.24,50349.63317636989,1.2080969897974398,44.02985074626866,58.56922285126094
2024-08-23,61170.38,50444.90470985543,1.212617625256505,44.69891919711786,59.00669068450849
2024-08-24,64120.39,50540.28823725269,1.2686984513357848,49.40813175501801,64.30777148739062
2024-08-25,64079.67,50644.588398972635,1.2652817671405034,49.07359752959341,64.10190427174473
2024-08-26,63904.93,50748.824806887395,1.2592396138970825,48.61039629439012,63.58723623262995
2024-08-27,62623.19,50852.53673611114,1.2314664396405905,46.5259907359753,61.271230056613476
2024-08-28,59526.85,50952.77981069256,1.168274772120095,40.452907874420994,53.08800823468862
2024-08-29,59667.19,51043.4603396119,1.168948717485279,40.530108080288215,53.2681420483788
2024-08-30,59152.26,51131.79104356928,1.15685882856099,39.96397323726197,51.49253731343284
2024-08-31,59099.91,51219.6546984399,1.1538522107091767,39.62943901183736,50.97786927431807
2024-09-01,58395.47,51310.51244577628,1.1380799468625213,38.49716932578487,47.632527020072054
2024-09-02,58037.29,51399.79868626332,1.1291346644895517,38.033968090581574,46.26865671641791
2024-09-03,58776.33,51487.86931982497,1.1415568085111354,38.80597014925373,48.224395265054035
2024-09-04,57151.31,51577.870246385086,1.1080587092938152,36.438497169325785,43.103448275862064
2024-09-05,57133.53,51663.94601122528,1.1058685552381082,36.181163149768395,42.66598044261451
2024-09-06,55696.73,51750.01086853122,1.076265018192636,33.47915594441585,38.9861039629439
2024-09-07,54141.04,51832.04742104264,1.0445476313391986,31.600617601646935,34.50849202264539
2024-09-08,54282.91,51908.975630707784,1.0457325519527958,31.626351003602675,34.791559444158516
2024-09-09,55243.49,51986.81677987064,1.062644178203171,32.70715388574369,37.13329902213073
2024-09-10,57044.55,52067.42701959665,1.0955899811876437,35.07462686567165,40.7874420998456
2024-09-11,56951.45,52153.53593321918,1.0919960029306963,34.74009264024704,40.478641276376734
2024-09-12,57918.62,52239.09193778539,1.1087218284107325,36.56716417910448,43.180648481729285
2024-09-13,58742.00,52326.3959598554,1.1226074129979569,37.49356664951107,45.11065362840967
2024-09-14,60043.04,52415.054051560124,1.1455303936334078,39.011837364899634,49.04786412763767
2024-09-15,60000.77,52506.91342560883,1.1427213204876878,38.857436953165205,48.404529078744204
2024-09-16,58326.50,52598.53001997717,1.1088998374429135,36.59289758106022,43.2578486875965
2024-09-17,59366.80,52685.60128329528,1.1268125856985178,37.75090066906845,45.95985589294905
2024-09-18,60148.84,52774.79717180364,1.1397265761738449,38.651569737519296,48.01852804940813
2024-09-19,62668.19,52865.647272640796,1.1854236826910094,41.61091096242923,56.15028306742151
2024-09-20,63215.17,52962.987213660585,1.1935725959691328,42.51158003088008,57.51415337107566
2024-09-21,63102.65,53062.58274638508,1.1892117170491063,41.919711785898095,56.870818322182195
2024-09-22,62964.34,53162.54924752663,1.1843739322363174,41.50797735460628,56.09881626351003
2024-09-23,63523.44,53262.25233732876,1.1926539849964193,42.38291302110139,57.53988677303139
2024-09-24,63523.15,53363.46096366057,1.1903866864160144,42.151312403499745,57.282552753474015
2024-09-25,63753.43,53465.65193207762,1.192418412082016,42.357179619145654,57.61708697889861
2024-09-26,64276.97,53568.37906487823,1.1999050016871804,43.154915079773545,58.5434894493052
2024-09-27,65624.80,53672.43394311262,1.2226909122805558,45.88265568708183,60.85949562532167
2024-09-28,65765.08,53779.50520833333,1.2228650971470927,45.90838908903757,60.96242923314462
2024-09-29,65728.79,53885.76286815068,1.219780229432245,45.44518785383428,60.62789500772002
2024-09-30,64024.27,53992.0075903729,1.1858101668216856,41.66237776634071,57.025218733916624
2024-10-01,62846.93,54093.17225742008,1.161827351967004,40.14410705095214,52.98507462686567
2024-10-02,61273.02,54188.57942256468,1.1307368117176195,38.16263510036027,47.220792588780235
